patch_id,region,split,t1_path,t2_path,label_path,patch_size,n_bands,change_pixels,total_pixels,change_pct
sundarbans_val_00020,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00020_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00020_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00020_label.npy,256,12,0,65536,0.0
sundarbans_val_00021,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00021_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00021_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00021_label.npy,256,12,704,65536,1.07
sundarbans_val_00022,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00022_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00022_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00022_label.npy,256,12,134,65536,0.2
sundarbans_val_00023,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00023_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00023_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00023_label.npy,256,12,358,65536,0.55
sundarbans_val_00024,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00024_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00024_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00024_label.npy,256,12,967,65536,1.48
sundarbans_val_00025,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00025_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00025_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00025_label.npy,256,12,777,65536,1.19
sundarbans_val_00026,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00026_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00026_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00026_label.npy,256,12,9139,65536,13.95
sundarbans_val_00027,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00027_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00027_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00027_label.npy,256,12,926,65536,1.41
sundarbans_val_00028,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00028_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00028_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00028_label.npy,256,12,441,65536,0.67
sundarbans_val_00029,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00029_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00029_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00029_label.npy,256,12,610,65536,0.93
sundarbans_val_00030,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00030_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00030_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00030_label.npy,256,12,0,65536,0.0
sundarbans_val_00031,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00031_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00031_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00031_label.npy,256,12,194,65536,0.3
sundarbans_val_00032,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00032_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00032_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00032_label.npy,256,12,3,65536,0.0
sundarbans_val_00033,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00033_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00033_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00033_label.npy,256,12,342,65536,0.52
sundarbans_val_00034,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00034_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00034_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00034_label.npy,256,12,1145,65536,1.75
sundarbans_val_00035,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00035_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00035_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00035_label.npy,256,12,782,65536,1.19
sundarbans_val_00036,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00036_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00036_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00036_label.npy,256,12,710,65536,1.08
sundarbans_val_00037,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00037_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00037_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00037_label.npy,256,12,0,65536,0.0
sundarbans_val_00038,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00038_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00038_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00038_label.npy,256,12,676,65536,1.03
sundarbans_val_00039,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00039_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00039_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00039_label.npy,256,12,1559,65536,2.38
sundarbans_val_00040,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00040_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00040_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00040_label.npy,256,12,15399,65536,23.5
sundarbans_val_00041,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00041_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00041_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00041_label.npy,256,12,10466,65536,15.97
sundarbans_val_00042,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00042_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00042_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00042_label.npy,256,12,2060,65536,3.14
sundarbans_val_00043,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00043_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00043_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00043_label.npy,256,12,161,65536,0.25
sundarbans_val_00044,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00044_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00044_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00044_label.npy,256,12,868,65536,1.32
sundarbans_val_00045,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00045_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00045_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00045_label.npy,256,12,1723,65536,2.63
sundarbans_val_00046,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00046_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00046_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00046_label.npy,256,12,0,65536,0.0
sundarbans_val_00047,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00047_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00047_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00047_label.npy,256,12,8618,65536,13.15
sundarbans_val_00048,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00048_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00048_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00048_label.npy,256,12,9964,65536,15.2
sundarbans_val_00049,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00049_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00049_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00049_label.npy,256,12,246,65536,0.38
sundarbans_val_00050,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00050_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00050_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00050_label.npy,256,12,333,65536,0.51
sundarbans_val_00051,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00051_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00051_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00051_label.npy,256,12,314,65536,0.48
sundarbans_val_00052,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00052_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00052_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00052_label.npy,256,12,570,65536,0.87
sundarbans_val_00053,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00053_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00053_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00053_label.npy,256,12,11090,65536,16.92
sundarbans_val_00054,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00054_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00054_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00054_label.npy,256,12,382,65536,0.58
sundarbans_val_00055,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00055_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00055_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00055_label.npy,256,12,5277,65536,8.05
sundarbans_val_00056,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00056_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00056_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00056_label.npy,256,12,1321,65536,2.02
sundarbans_val_00057,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00057_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00057_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00057_label.npy,256,12,12551,65536,19.15
sundarbans_val_00058,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00058_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00058_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00058_label.npy,256,12,355,65536,0.54
sundarbans_val_00059,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00059_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00059_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00059_label.npy,256,12,328,65536,0.5
sundarbans_val_00060,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00060_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00060_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00060_label.npy,256,12,15014,65536,22.91
sundarbans_val_00061,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00061_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00061_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00061_label.npy,256,12,14180,65536,21.64
sundarbans_val_00062,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00062_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00062_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00062_label.npy,256,12,300,65536,0.46
sundarbans_val_00063,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00063_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00063_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00063_label.npy,256,12,429,65536,0.65
sundarbans_val_00064,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00064_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00064_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00064_label.npy,256,12,15,65536,0.02
sundarbans_val_00065,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00065_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00065_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00065_label.npy,256,12,478,65536,0.73
sundarbans_val_00066,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00066_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00066_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00066_label.npy,256,12,560,65536,0.85
sundarbans_val_00067,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00067_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00067_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00067_label.npy,256,12,143,65536,0.22
sundarbans_val_00068,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00068_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00068_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00068_label.npy,256,12,0,65536,0.0
sundarbans_val_00069,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00069_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00069_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00069_label.npy,256,12,0,65536,0.0
sundarbans_val_00070,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00070_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00070_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00070_label.npy,256,12,645,65536,0.98
sundarbans_val_00071,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00071_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00071_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00071_label.npy,256,12,849,65536,1.3
sundarbans_val_00072,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00072_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00072_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00072_label.npy,256,12,527,65536,0.8
sundarbans_val_00073,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00073_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00073_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00073_label.npy,256,12,15284,65536,23.32
sundarbans_val_00074,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00074_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00074_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00074_label.npy,256,12,256,65536,0.39
sundarbans_val_00075,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00075_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00075_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00075_label.npy,256,12,496,65536,0.76
sundarbans_val_00076,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00076_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00076_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00076_label.npy,256,12,1575,65536,2.4
sundarbans_val_00077,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00077_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00077_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00077_label.npy,256,12,10587,65536,16.15
sundarbans_val_00078,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00078_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00078_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00078_label.npy,256,12,762,65536,1.16
sundarbans_val_00079,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00079_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00079_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00079_label.npy,256,12,281,65536,0.43
sundarbans_val_00080,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00080_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00080_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00080_label.npy,256,12,521,65536,0.79
sundarbans_val_00081,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00081_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00081_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00081_label.npy,256,12,0,65536,0.0
sundarbans_val_00082,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00082_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00082_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00082_label.npy,256,12,537,65536,0.82
sundarbans_val_00083,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00083_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00083_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00083_label.npy,256,12,13002,65536,19.84
sundarbans_val_00084,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00084_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00084_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00084_label.npy,256,12,7637,65536,11.65
sundarbans_val_00085,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00085_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00085_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00085_label.npy,256,12,275,65536,0.42
sundarbans_val_00086,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00086_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00086_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00086_label.npy,256,12,943,65536,1.44
sundarbans_val_00087,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00087_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00087_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00087_label.npy,256,12,14536,65536,22.18
sundarbans_val_00088,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00088_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00088_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00088_label.npy,256,12,598,65536,0.91
sundarbans_val_00089,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00089_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00089_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00089_label.npy,256,12,523,65536,0.8
sundarbans_val_00090,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00090_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00090_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00090_label.npy,256,12,69,65536,0.11
sundarbans_val_00091,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00091_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00091_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00091_label.npy,256,12,446,65536,0.68
sundarbans_val_00092,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00092_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00092_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00092_label.npy,256,12,238,65536,0.36
sundarbans_val_00093,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00093_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00093_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00093_label.npy,256,12,11844,65536,18.07
sundarbans_val_00094,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00094_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00094_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00094_label.npy,256,12,0,65536,0.0
sundarbans_val_00095,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00095_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00095_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00095_label.npy,256,12,1829,65536,2.79
sundarbans_val_00096,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00096_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00096_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00096_label.npy,256,12,753,65536,1.15
sundarbans_val_00097,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00097_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00097_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00097_label.npy,256,12,6554,65536,10.0
sundarbans_val_00098,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00098_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00098_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00098_label.npy,256,12,813,65536,1.24
sundarbans_val_00099,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00099_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00099_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00099_label.npy,256,12,0,65536,0.0
sundarbans_val_00100,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00100_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00100_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00100_label.npy,256,12,8312,65536,12.68
sundarbans_val_00101,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00101_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00101_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00101_label.npy,256,12,1611,65536,2.46
sundarbans_val_00102,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00102_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00102_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00102_label.npy,256,12,1984,65536,3.03
sundarbans_val_00103,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00103_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00103_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00103_label.npy,256,12,1236,65536,1.89
sundarbans_val_00104,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00104_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00104_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00104_label.npy,256,12,0,65536,0.0
sundarbans_val_00105,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00105_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00105_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00105_label.npy,256,12,1278,65536,1.95
sundarbans_val_00106,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00106_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00106_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00106_label.npy,256,12,809,65536,1.23
sundarbans_val_00107,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00107_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00107_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00107_label.npy,256,12,11794,65536,18.0
sundarbans_val_00108,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00108_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00108_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00108_label.npy,256,12,15320,65536,23.38
sundarbans_val_00109,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00109_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00109_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00109_label.npy,256,12,589,65536,0.9
sundarbans_val_00110,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00110_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00110_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00110_label.npy,256,12,13561,65536,20.69
sundarbans_val_00111,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00111_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00111_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00111_label.npy,256,12,0,65536,0.0
sundarbans_val_00112,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00112_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00112_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00112_label.npy,256,12,6513,65536,9.94
sundarbans_val_00113,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00113_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00113_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00113_label.npy,256,12,1578,65536,2.41
sundarbans_val_00114,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00114_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00114_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00114_label.npy,256,12,15355,65536,23.43
sundarbans_val_00115,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00115_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00115_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00115_label.npy,256,12,12207,65536,18.63
sundarbans_val_00116,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00116_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00116_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00116_label.npy,256,12,686,65536,1.05
sundarbans_val_00117,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00117_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00117_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00117_label.npy,256,12,348,65536,0.53
sundarbans_val_00118,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00118_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00118_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00118_label.npy,256,12,173,65536,0.26
sundarbans_val_00119,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00119_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00119_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00119_label.npy,256,12,856,65536,1.31
sundarbans_val_00120,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00120_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00120_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00120_label.npy,256,12,15047,65536,22.96
sundarbans_val_00121,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00121_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00121_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00121_label.npy,256,12,4558,65536,6.95
sundarbans_val_00122,sundarbans,val,data/processed/patches/sundarbans/val/sundarbans_val_00122_t1.npy,data/processed/patches/sundarbans/val/sundarbans_val_00122_t2.npy,data/processed/patches/sundarbans/val/sundarbans_val_00122_label.npy,256,12,607,65536,0.93
sundarbans_test_00000,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00000_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00000_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00000_label.npy,256,12,5990,65536,9.14
sundarbans_test_00001,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00001_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00001_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00001_label.npy,256,12,357,65536,0.54
sundarbans_test_00002,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00002_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00002_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00002_label.npy,256,12,547,65536,0.83
sundarbans_test_00003,sundarbans,test,data/processed/patches/sundarbans/test/sundarbans_test_00003_t1.npy,data/processed/patches/sundarbans/test/sundarbans_test_00003_t2.npy,data/processed/patches/sundarbans/test/sundarbans_test_00003_label.npy,256,12,1511,65536,2.31
